element_camara_on_date,element_camara_on_cpu_utilization,element_camara_on_total_power,element_camara_on_cpu_power,element_camara_on_gpu_power
2023-10-24 02:36:56,0.15285,48.74781,4.75781,43.99000
2023-10-24 02:36:57,0.15466,48.03969,4.92969,43.11000
2023-10-24 02:36:58,0.16841,48.51453,4.64453,43.87000
2023-10-24 02:36:59,0.17414,47.69172,4.76172,42.93000
2023-10-24 02:37:00,0.16410,47.07719,4.61719,42.46000
2023-10-24 02:37:02,0.17368,48.01937,4.60938,43.41000
2023-10-24 02:37:03,0.15878,47.97641,4.56641,43.41000
2023-10-24 02:37:04,0.15174,48.20672,4.63672,43.57000
2023-10-24 02:37:05,0.15444,46.58422,4.57422,42.01000
2023-10-24 02:37:06,0.15826,47.21766,4.59766,42.62000
2023-10-24 02:37:07,0.15598,46.89375,4.59375,42.30000
2023-10-24 02:37:08,0.14372,47.72719,4.61719,43.11000
2023-10-24 02:37:09,0.15561,46.87422,4.57422,42.30000
2023-10-24 02:37:10,0.14949,47.35594,4.58594,42.77000
2023-10-24 02:37:11,0.16757,47.25500,4.62500,42.63000
2023-10-24 02:37:12,0.15365,47.51594,4.58594,42.93000
2023-10-24 02:37:13,0.19543,48.70531,4.69531,44.01000
2023-10-24 02:37:14,0.19960,47.38469,5.05469,42.33000
2023-10-24 02:37:15,0.15424,47.34203,4.58203,42.76000
2023-10-24 02:37:16,0.15789,48.13937,4.85938,43.28000
2023-10-24 02:37:17,0.15965,47.21594,4.58594,42.63000
2023-10-24 02:37:18,0.15321,47.26281,4.63281,42.63000
2023-10-24 02:37:19,0.13947,47.93359,4.68359,43.25000
2023-10-24 02:37:20,0.18953,47.14250,4.81250,42.33000
2023-10-24 02:37:21,0.15472,46.93938,4.60938,42.33000
2023-10-24 02:37:22,0.16515,46.96235,4.65234,42.31000
2023-10-24 02:37:23,0.14433,46.91938,4.60938,42.31000
2023-10-24 02:37:24,0.14780,47.93703,4.70703,43.23000
2023-10-24 02:37:25,0.15072,48.54969,4.67969,43.87000
2023-10-24 02:37:26,0.16729,40.23235,4.40234,35.83000
2023-10-24 02:37:27,0.16478,39.68016,4.16016,35.52000
2023-10-24 02:37:29,0.14795,40.09766,4.09766,36.00000
2023-10-24 02:37:30,0.15179,32.75703,3.70703,29.05000
2023-10-24 02:37:31,0.14949,32.46031,3.57031,28.89000
2023-10-24 02:37:32,0.17257,24.09781,3.50781,20.59000
2023-10-24 02:37:33,0.14856,32.56578,3.67578,28.89000
2023-10-24 02:37:34,0.16395,32.49718,3.61719,28.88000
2023-10-24 02:37:35,0.16515,33.28062,4.39063,28.89000
2023-10-24 02:37:36,0.15498,32.43140,3.69141,28.74000
2023-10-24 02:37:37,0.15280,32.77875,3.71875,29.06000
2023-10-24 02:37:38,0.14815,32.66937,3.60938,29.06000
2023-10-24 02:37:39,0.14974,32.29859,3.55859,28.74000
2023-10-24 02:37:40,0.14645,32.47594,3.58594,28.89000
2023-10-24 02:37:41,0.17545,32.49718,3.61719,28.88000
2023-10-24 02:37:42,0.15453,32.38844,3.64844,28.74000
2023-10-24 02:37:43,0.17717,32.48985,3.58984,28.90000
2023-10-24 02:37:44,0.15199,33.07297,3.54297,29.53000
2023-10-24 02:37:45,0.16485,32.66156,3.60156,29.06000
2023-10-24 02:37:46,0.15439,32.27687,3.54688,28.73000
2023-10-24 02:37:47,0.14626,32.44078,3.55078,28.89000
2023-10-24 02:37:48,0.15608,32.50938,3.60938,28.90000
2023-10-24 02:37:49,0.15328,32.33547,3.60547,28.73000
2023-10-24 02:37:50,0.16981,32.64156,3.60156,29.04000
2023-10-24 02:37:51,0.15545,32.34719,3.61719,28.73000
2023-10-24 02:37:52,0.16365,32.48594,3.58594,28.90000
2023-10-24 02:37:53,0.14915,32.20891,3.62891,28.58000
2023-10-24 02:37:54,0.19424,32.88203,3.83203,29.05000
2023-10-24 02:37:55,0.16519,32.45469,3.55469,28.90000
2023-10-24 02:37:57,0.15141,32.31812,3.57813,28.74000
2023-10-24 02:37:58,0.15736,33.43938,3.60938,29.83000
2023-10-24 02:37:59,0.17851,32.62437,3.73438,28.89000
2023-10-24 02:38:00,0.14691,32.42125,3.53125,28.89000
2023-10-24 02:38:01,0.15194,32.93813,3.57813,29.36000
2023-10-24 02:38:02,0.15717,32.94594,3.58594,29.36000
2023-10-24 02:38:03,0.17477,32.32547,3.60547,28.72000
2023-10-24 02:38:04,0.16392,32.61031,3.57031,29.04000
2023-10-24 02:38:05,0.16332,32.50328,3.61328,28.89000
2023-10-24 02:38:06,0.18626,33.00297,3.79297,29.21000
2023-10-24 02:38:07,0.16241,32.64219,3.74219,28.90000
2023-10-24 02:38:08,0.16140,32.30812,3.57813,28.73000
2023-10-24 02:38:09,0.16545,32.48985,3.58984,28.90000
2023-10-24 02:38:10,0.13793,32.45078,3.55078,28.90000
2023-10-24 02:38:11,0.14364,32.47594,3.58594,28.89000
2023-10-24 02:38:12,0.16169,32.64203,3.58203,29.06000
2023-10-24 02:38:13,0.16304,32.64938,3.60938,29.04000
2023-10-24 02:38:14,0.15034,32.44078,3.55078,28.89000
2023-10-24 02:38:15,0.14601,32.89516,3.53516,29.36000
2023-10-24 02:38:16,0.14261,32.57516,3.53516,29.04000
2023-10-24 02:38:17,0.16938,22.89391,3.50391,19.39000
2023-10-24 02:38:18,0.14852,21.83000,2.75000,19.08000
2023-10-24 02:38:19,0.15508,21.94094,2.71094,19.23000
2023-10-24 02:38:20,0.16667,17.70531,2.69531,15.01000
2023-10-24 02:38:22,0.14948,17.87687,2.54688,15.33000
2023-10-24 02:38:23,0.15727,15.80906,2.53906,13.27000
2023-10-24 02:38:24,0.17143,17.88641,2.56641,15.32000
2023-10-24 02:38:25,0.15417,15.71937,2.60938,13.11000
2023-10-24 02:38:26,0.17177,45.47688,3.79688,41.68000
2023-10-24 02:38:27,0.17459,47.56672,4.63672,42.93000
2023-10-24 02:38:28,0.15072,48.20500,4.62500,43.58000
2023-10-24 02:38:29,0.14899,47.58219,4.49219,43.09000
2023-10-24 02:38:30,0.15261,47.65031,4.57031,43.08000
2023-10-24 02:38:31,0.16610,46.79281,4.63281,42.16000
2023-10-24 02:38:32,0.17182,46.42000,4.75000,41.67000
2023-10-24 02:38:33,0.18321,49.27391,4.75391,44.52000
2023-10-24 02:38:34,0.15866,47.81000,4.75000,43.06000
2023-10-24 02:38:35,0.17935,47.33750,4.68750,42.65000
2023-10-24 02:38:36,0.14164,46.59984,4.58984,42.01000
2023-10-24 02:38:37,0.16919,48.48938,4.60938,43.88000
2023-10-24 02:38:38,0.16246,46.64281,4.63281,42.01000
2023-10-24 02:38:39,0.15008,46.72469,4.55469,42.17000
2023-10-24 02:38:40,0.14116,47.56281,4.63281,42.93000
2023-10-24 02:38:41,0.15085,47.85547,4.60547,43.25000
2023-10-24 02:38:42,0.14420,47.29781,4.50781,42.79000
2023-10-24 02:38:43,0.21109,47.66563,4.76563,42.90000
2023-10-24 02:38:44,0.15136,47.14734,4.52734,42.62000
2023-10-24 02:38:45,0.15188,47.17859,4.55859,42.62000
2023-10-24 02:38:46,0.16791,46.55422,4.57422,41.98000
2023-10-24 02:38:47,0.14872,47.84766,4.59766,43.25000
2023-10-24 02:38:48,0.16358,47.58234,4.65234,42.93000
2023-10-24 02:38:49,0.13993,47.60563,4.51563,43.09000
2023-10-24 02:38:51,0.14334,47.30516,4.53516,42.77000
2023-10-24 02:38:52,0.13598,47.39265,4.47266,42.92000
2023-10-24 02:38:53,0.14711,47.32078,4.55078,42.77000
2023-10-24 02:38:54,0.14237,46.67562,4.51563,42.16000
2023-10-24 02:38:55,0.13384,47.82687,4.54688,43.28000
2023-10-24 02:38:56,0.14322,46.67953,4.51953,42.16000
2023-10-24 02:38:57,0.15346,46.52953,4.51953,42.01000
2023-10-24 02:38:58,0.15561,46.97391,4.50391,42.47000
2023-10-24 02:38:59,0.14274,46.86906,4.53906,42.33000
2023-10-24 02:39:00,0.15893,47.48469,4.55469,42.93000
2023-10-24 02:39:01,0.16523,47.98875,4.71875,43.27000
2023-10-24 02:39:02,0.15034,47.38328,4.61328,42.77000
2023-10-24 02:39:03,0.16610,47.31344,4.52344,42.79000
2023-10-24 02:39:04,0.15067,48.18156,4.60156,43.58000
2023-10-24 02:39:05,0.14418,47.64469,4.55469,43.09000
2023-10-24 02:39:06,0.15966,49.43391,4.75391,44.68000
2023-10-24 02:39:07,0.15085,47.68766,4.59766,43.09000
2023-10-24 02:39:08,0.17473,40.78437,4.48438,36.30000
2023-10-24 02:39:09,0.15191,39.44031,4.07031,35.37000
2023-10-24 02:39:10,0.14636,40.39812,4.07813,36.32000
2023-10-24 02:39:11,0.14780,32.43875,3.71875,28.72000
2023-10-24 02:39:12,0.14359,32.60078,3.55078,29.05000
2023-10-24 02:39:13,0.15126,23.03437,3.48438,19.55000
2023-10-24 02:39:15,0.14915,22.13609,2.74609,19.39000
2023-10-24 02:39:16,0.18190,22.01125,2.78125,19.23000
2023-10-24 02:39:17,0.15517,17.64672,2.63672,15.01000
2023-10-24 02:39:18,0.17091,18.44062,2.64063,15.80000
2023-10-24 02:39:19,0.17851,17.44766,2.59766,14.85000
2023-10-24 02:39:20,0.17963,18.11281,2.63281,15.48000
2023-10-24 02:39:21,0.18221,17.62719,2.61719,15.01000
2023-10-24 02:39:22,0.17114,46.23047,4.23047,42.00000
2023-10-24 02:39:23,0.17016,47.45906,4.53906,42.92000
2023-10-24 02:39:24,0.15093,47.64531,4.69531,42.95000
2023-10-24 02:39:25,0.15651,46.88484,4.71484,42.17000
2023-10-24 02:39:26,0.16787,47.18641,4.56641,42.62000
2023-10-24 02:39:27,0.17423,48.06969,4.67969,43.39000
2023-10-24 02:39:28,0.18165,47.53172,4.76172,42.77000
2023-10-24 02:39:29,0.15847,47.05610,4.74609,42.31000
2023-10-24 02:39:30,0.17373,47.01094,4.71094,42.30000
2023-10-24 02:39:31,0.16971,47.55953,4.76953,42.79000
2023-10-24 02:39:32,0.16288,46.95063,4.64063,42.31000
2023-10-24 02:39:33,0.17514,47.71172,4.76172,42.95000
2023-10-24 02:39:34,0.14661,46.55859,4.55859,42.00000
2023-10-24 02:39:35,0.16327,48.45031,4.57031,43.88000
2023-10-24 02:39:36,0.18704,48.47515,4.78516,43.69000
2023-10-24 02:39:37,0.19189,47.97672,4.88672,43.09000
2023-10-24 02:39:38,0.17235,47.12031,4.82031,42.30000
2023-10-24 02:39:40,0.16218,47.22937,4.60938,42.62000
2023-10-24 02:39:41,0.15172,47.51250,4.56250,42.95000
2023-10-24 02:39:42,0.16722,48.63562,4.76563,43.87000
2023-10-24 02:39:43,0.16917,48.00875,4.96875,43.04000
2023-10-24 02:39:44,0.14552,46.77562,4.76563,42.01000
2023-10-24 02:39:45,0.15571,47.02078,4.55078,42.47000
2023-10-24 02:39:46,0.14732,46.75594,4.58594,42.17000
2023-10-24 02:39:47,0.15966,48.41312,4.70313,43.71000
2023-10-24 02:39:48,0.13527,47.23985,4.58984,42.65000
2023-10-24 02:39:49,0.16214,47.83641,4.56641,43.27000
2023-10-24 02:39:50,0.16606,48.00984,4.58984,43.42000
2023-10-24 02:39:51,0.16638,47.14969,4.67969,42.47000
2023-10-24 02:39:52,0.16275,46.69859,4.55859,42.14000
2023-10-24 02:39:53,0.16216,48.20625,4.65625,43.55000
2023-10-24 02:39:54,0.14755,46.74031,4.57031,42.17000
2023-10-24 02:39:55,0.16471,46.96125,4.53125,42.43000
2023-10-24 02:39:56,0.16667,46.92172,4.76172,42.16000
2023-10-24 02:39:57,0.16837,47.95125,4.53125,43.42000
2023-10-24 02:39:58,0.14924,47.00906,4.53906,42.47000
2023-10-24 02:39:59,0.16835,48.83859,4.80859,44.03000
2023-10-24 02:40:00,0.17340,48.49062,4.64063,43.85000
2023-10-24 02:40:01,0.18115,42.50859,4.80859,37.70000
2023-10-24 02:40:02,0.14849,40.04125,4.53125,35.51000
2023-10-24 02:40:03,0.15963,40.00016,4.16016,35.84000
2023-10-24 02:40:04,0.15847,32.54250,3.81250,28.73000
2023-10-24 02:40:05,0.14983,32.24172,3.51172,28.73000
2023-10-24 02:40:06,0.18074,32.33781,3.75781,28.58000
2023-10-24 02:40:07,0.15169,21.07469,2.80469,18.27000
2023-10-24 02:40:09,0.15210,21.46094,2.71094,18.75000
2023-10-24 02:40:10,0.17195,32.00890,3.12891,28.88000
2023-10-24 02:40:11,0.16667,33.11000,3.75000,29.36000
2023-10-24 02:40:12,0.14731,33.07500,3.87500,29.20000
2023-10-24 02:40:13,0.18121,33.38313,3.70313,29.68000
2023-10-24 02:40:14,0.16443,33.12375,3.59375,29.53000
2023-10-24 02:40:15,0.14840,32.74688,3.54688,29.20000
2023-10-24 02:40:16,0.16017,32.41344,3.52344,28.89000
2023-10-24 02:40:17,0.16330,32.76484,3.71484,29.05000
2023-10-24 02:40:18,0.16047,32.74125,3.53125,29.21000
2023-10-24 02:40:19,0.15856,33.03750,3.68750,29.35000
2023-10-24 02:40:20,0.17027,33.74156,3.60156,30.14000
2023-10-24 02:40:21,0.15456,32.50344,3.77344,28.73000
2023-10-24 02:40:22,0.15829,32.73734,3.52734,29.21000
2023-10-24 02:40:23,0.15993,32.41344,3.52344,28.89000
2023-10-24 02:40:24,0.16221,32.13078,3.55078,28.58000
2023-10-24 02:40:25,0.15913,32.41078,3.55078,28.86000
2023-10-24 02:40:26,0.15025,32.33375,3.59375,28.74000
2023-10-24 02:40:27,0.15287,32.26906,3.53906,28.73000
2023-10-24 02:40:28,0.17110,32.25734,3.52734,28.73000
2023-10-24 02:40:29,0.16279,32.12125,3.53125,28.59000
2023-10-24 02:40:30,0.15167,32.12516,3.53516,28.59000
2023-10-24 02:40:31,0.15829,32.60859,3.55859,29.05000
2023-10-24 02:40:32,0.16107,32.14250,3.56250,28.58000
2023-10-24 02:40:33,0.15963,32.33984,3.58984,28.75000
2023-10-24 02:40:34,0.15000,31.98469,3.55469,28.43000
2023-10-24 02:40:36,0.15825,32.80375,3.59375,29.21000
2023-10-24 02:40:37,0.15956,32.57297,3.54297,29.03000
2023-10-24 02:40:38,0.14394,32.62031,3.57031,29.05000
2023-10-24 02:40:39,0.14334,32.58344,3.52344,29.06000
2023-10-24 02:40:40,0.15000,32.44297,3.54297,28.90000
2023-10-24 02:40:41,0.16267,33.53875,3.71875,29.82000
2023-10-24 02:40:42,0.12818,32.88203,3.83203,29.05000
2023-10-24 02:40:43,0.13021,32.59515,3.53516,29.06000
2023-10-24 02:40:44,0.13820,32.11906,3.53906,28.58000
2023-10-24 02:40:45,0.14721,32.42125,3.53125,28.89000
2023-10-24 02:40:46,0.14347,32.87782,3.50781,29.37000
2023-10-24 02:40:47,0.14249,32.79594,3.58594,29.21000
2023-10-24 02:40:48,0.15417,33.23312,3.70313,29.53000
2023-10-24 02:40:49,0.14881,32.64391,3.75391,28.89000
2023-10-24 02:40:50,0.14177,32.75906,3.53906,29.22000
2023-10-24 02:40:51,0.13837,32.26516,3.53516,28.73000
2023-10-24 02:40:52,0.14611,22.71266,3.47266,19.24000
2023-10-24 02:40:53,0.14676,21.74797,2.66797,19.08000
2023-10-24 02:40:54,0.16578,21.73406,2.66406,19.07000
2023-10-24 02:40:55,0.17406,32.07328,3.36328,28.71000
2023-10-24 02:40:56,0.16752,32.58344,3.52344,29.06000
2023-10-24 02:40:57,0.15657,32.48156,3.60156,28.88000
2023-10-24 02:40:58,0.15378,32.56594,3.83594,28.73000
2023-10-24 02:40:59,0.16259,32.26953,3.51953,28.75000
2023-10-24 02:41:00,0.15678,32.08000,3.50000,28.58000
2023-10-24 02:41:01,0.15236,33.42203,3.58203,29.84000
2023-10-24 02:41:02,0.17475,33.70141,4.19141,29.51000
2023-10-24 02:41:04,0.16273,33.17062,3.64063,29.53000
2023-10-24 02:41:05,0.18443,33.06734,4.02734,29.04000
2023-10-24 02:41:06,0.15195,32.18016,3.91016,28.27000
2023-10-24 02:41:07,0.16062,32.45250,3.56250,28.89000
2023-10-24 02:41:08,0.16883,32.64594,3.58594,29.06000
2023-10-24 02:41:09,0.16577,32.47594,3.58594,28.89000
2023-10-24 02:41:10,0.14941,32.83281,3.63281,29.20000
2023-10-24 02:41:11,0.17321,32.92625,3.90625,29.02000
2023-10-24 02:41:12,0.14746,32.28687,3.54688,28.74000
2023-10-24 02:41:13,0.16271,32.42094,3.71094,28.71000
2023-10-24 02:41:14,0.18761,32.46672,3.88672,28.58000
2023-10-24 02:41:15,0.16603,32.12640,3.56641,28.56000
2023-10-24 02:41:16,0.15602,31.97688,3.54688,28.43000
2023-10-24 02:41:17,0.17553,32.13484,3.71484,28.42000
2023-10-24 02:41:18,0.13918,32.24953,3.51953,28.73000
2023-10-24 02:41:19,0.16969,32.00203,3.58203,28.42000
2023-10-24 02:41:20,0.15299,32.12297,3.54297,28.58000
2023-10-24 02:41:21,0.16273,32.62984,3.58984,29.04000
2023-10-24 02:41:22,0.15934,31.99813,3.57813,28.42000
2023-10-24 02:41:23,0.17080,32.14437,3.73438,28.41000
2023-10-24 02:41:24,0.17935,33.09438,3.73438,29.36000
2023-10-24 02:41:25,0.14505,32.06438,3.48438,28.58000
2023-10-24 02:41:26,0.17890,32.35672,3.63672,28.72000
2023-10-24 02:41:27,0.12799,31.97250,3.56250,28.41000
2023-10-24 02:41:28,0.16155,32.13078,3.55078,28.58000
2023-10-24 02:41:30,0.14701,32.78203,3.58203,29.20000
2023-10-24 02:41:31,0.19091,32.20844,3.64844,28.56000
2023-10-24 02:41:32,0.17163,33.04375,3.84375,29.20000
2023-10-24 02:41:33,0.16182,32.22781,3.50781,28.72000
2023-10-24 02:41:34,0.14505,32.41172,3.51172,28.90000
2023-10-24 02:41:35,0.14420,31.94125,3.53125,28.41000
2023-10-24 02:41:36,0.13281,32.11906,3.53906,28.58000
2023-10-24 02:41:37,0.15136,31.96250,3.56250,28.40000
2023-10-24 02:41:38,0.16499,20.56281,3.38281,17.18000
2023-10-24 02:41:39,0.19459,32.25453,3.39453,28.86000
2023-10-24 02:41:40,0.15372,32.18547,3.60547,28.58000
2023-10-24 02:41:41,0.14322,32.71125,3.53125,29.18000
2023-10-24 02:41:42,0.08129,31.84813,3.57813,28.27000
2023-10-24 02:41:43,0.00419,31.46703,3.20703,28.26000
2023-10-24 02:41:44,0.00921,31.52172,3.26172,28.26000
2023-10-24 02:41:45,0.00336,31.40359,3.18359,28.22000
2023-10-24 02:41:49,0.00585,46.17969,4.17969,42.00000
2023-10-24 02:41:50,0.01441,46.01922,4.19922,41.82000
2023-10-24 02:41:51,0.00731,46.02359,4.18359,41.84000
2023-10-24 02:41:52,0.00419,46.17406,4.16406,42.01000
2023-10-24 02:41:53,0.03626,46.09641,4.31641,41.78000
2023-10-24 02:41:54,0.14078,47.46750,5.43750,42.03000
2023-10-24 02:41:55,0.08433,46.35406,4.41406,41.94000
2023-10-24 02:41:56,0.18350,48.86485,5.71484,43.15000
2023-10-24 02:41:57,0.15372,49.04734,5.52734,43.52000
2023-10-24 02:41:58,0.16780,49.22047,5.23047,43.99000
2023-10-24 02:41:59,0.18771,48.99937,5.35938,43.64000
2023-10-24 02:42:00,0.16667,48.69531,5.44531,43.25000
2023-10-24 02:42:01,0.16919,48.99172,5.01172,43.98000
2023-10-24 02:42:02,0.17561,47.04500,4.87500,42.17000
2023-10-24 02:42:03,0.15102,46.88422,4.57422,42.31000
2023-10-24 02:42:04,0.14347,46.73812,4.57813,42.16000
2023-10-24 02:42:05,0.15678,47.22937,4.60938,42.62000
2023-10-24 02:42:07,0.12672,48.30719,4.61719,43.69000
2023-10-24 02:42:08,0.13814,48.04734,4.77734,43.27000
2023-10-24 02:42:09,0.12931,47.32469,4.55469,42.77000
2023-10-24 02:42:10,0.14153,47.85547,4.60547,43.25000
2023-10-24 02:42:11,0.15444,47.97141,4.69141,43.28000
2023-10-24 02:42:12,0.15722,47.89406,4.66406,43.23000
2023-10-24 02:42:13,0.15693,47.29531,4.69531,42.60000
2023-10-24 02:42:14,0.16022,47.22547,4.60547,42.62000
2023-10-24 02:42:15,0.14928,47.22156,4.60156,42.62000
2023-10-24 02:42:16,0.13652,47.57891,4.62891,42.95000
2023-10-24 02:42:17,0.17561,47.45359,4.68359,42.77000
2023-10-24 02:42:18,0.16667,47.11860,4.80859,42.31000
2023-10-24 02:42:19,0.15043,46.74156,4.60156,42.14000
2023-10-24 02:42:20,0.14212,47.04984,4.58984,42.46000
2023-10-24 02:42:21,0.15763,47.80594,4.58594,43.22000
2023-10-24 02:42:22,0.14881,48.06906,4.78906,43.28000
2023-10-24 02:42:23,0.14177,47.61156,4.85156,42.76000
2023-10-24 02:42:24,0.16121,41.11422,4.82422,36.29000
2023-10-24 02:42:25,0.14114,39.84406,4.16406,35.68000
2023-10-24 02:42:26,0.17668,40.34656,4.22656,36.12000
2023-10-24 02:42:27,0.15799,33.72297,4.04297,29.68000
2023-10-24 02:42:28,0.14605,32.13078,3.55078,28.58000
2023-10-24 02:42:29,0.15814,32.30250,3.56250,28.74000
2023-10-24 02:42:30,0.15892,19.81078,2.80078,17.01000
2023-10-24 02:42:31,0.14760,20.95750,2.68750,18.27000
2023-10-24 02:42:33,0.15431,18.78016,2.66016,16.12000
2023-10-24 02:42:34,0.14601,47.34031,4.57031,42.77000
2023-10-24 02:42:35,0.14020,46.98563,4.51563,42.47000
2023-10-24 02:42:36,0.15254,47.15141,4.69141,42.46000
2023-10-24 02:42:37,0.14572,47.19297,4.54297,42.65000
2023-10-24 02:42:38,0.16271,48.35672,4.63672,43.72000
2023-10-24 02:42:39,0.16219,46.66281,4.63281,42.03000
2023-10-24 02:42:40,0.15046,46.77547,4.60547,42.17000
2023-10-24 02:42:41,0.16818,46.42984,4.58984,41.84000
2023-10-24 02:42:42,0.16174,47.99719,4.61719,43.38000
2023-10-24 02:42:43,0.16207,47.55953,4.76953,42.79000
2023-10-24 02:42:44,0.14716,47.79250,4.56250,43.23000
2023-10-24 02:42:45,0.14746,46.99016,4.66016,42.33000
2023-10-24 02:42:46,0.15162,48.24594,4.83594,43.41000
2023-10-24 02:42:47,0.15620,47.03250,4.56250,42.47000
2023-10-24 02:42:48,0.14177,46.77156,4.60156,42.17000
2023-10-24 02:42:49,0.14805,47.36078,4.55078,42.81000
2023-10-24 02:42:50,0.14420,47.18531,4.69531,42.49000
2023-10-24 02:42:51,0.13817,46.55687,4.54688,42.01000
2023-10-24 02:42:52,0.16575,49.87484,5.21484,44.66000
2023-10-24 02:42:53,0.14286,48.58875,4.71875,43.87000
2023-10-24 02:42:54,0.17241,48.29219,4.74219,43.55000
2023-10-24 02:42:55,0.16495,47.48141,4.69141,42.79000
2023-10-24 02:42:56,0.16836,48.86422,4.82422,44.04000
2023-10-24 02:42:57,0.15794,47.16000,5.00000,42.16000
2023-10-24 02:42:58,0.14716,46.74047,4.73047,42.01000
2023-10-24 02:42:59,0.15411,47.07594,4.58594,42.49000
2023-10-24 02:43:01,0.16392,46.90375,4.59375,42.31000
2023-10-24 02:43:02,0.16026,47.28672,4.63672,42.65000
2023-10-24 02:43:03,0.18248,49.19984,4.83984,44.36000
2023-10-24 02:43:04,0.15603,46.75266,4.72266,42.03000
2023-10-24 02:43:05,0.15625,48.12078,4.55078,43.57000
2023-10-24 02:43:06,0.17215,47.12422,4.82422,42.30000
2023-10-24 02:43:07,0.15731,47.60688,4.79688,42.81000
2023-10-24 02:43:08,0.18450,47.25516,4.78516,42.47000
2023-10-24 02:43:09,0.19630,48.61359,4.93359,43.68000
2023-10-24 02:43:10,0.16120,47.73188,4.67188,43.06000
2023-10-24 02:43:11,0.14890,47.52625,4.90625,42.62000
2023-10-24 02:43:12,0.16867,47.50094,4.71094,42.79000
2023-10-24 02:43:13,0.14566,47.48859,4.55859,42.93000
2023-10-24 02:43:14,0.15593,46.88078,4.55078,42.33000
2023-10-24 02:43:15,0.14726,47.25281,4.63281,42.62000
2023-10-24 02:43:16,0.15843,48.40531,4.69531,43.71000
2023-10-24 02:43:17,0.14420,47.20094,4.71094,42.49000
2023-10-24 02:43:18,0.15561,40.26594,4.58594,35.68000
2023-10-24 02:43:19,0.14831,39.95156,4.10156,35.85000
2023-10-24 02:43:20,0.15188,39.30031,4.07031,35.23000
2023-10-24 02:43:21,0.13790,32.66406,3.91406,28.75000
2023-10-24 02:43:22,0.14298,32.16422,3.57422,28.59000
2023-10-24 02:43:23,0.14899,32.17375,3.59375,28.58000
2023-10-24 02:43:24,0.18898,32.50344,3.77344,28.73000
2023-10-24 02:43:25,0.15051,32.31812,3.57813,28.74000
2023-10-24 02:43:26,0.15670,32.64938,3.60938,29.04000
2023-10-24 02:43:27,0.16065,33.32188,3.67188,29.65000
2023-10-24 02:43:28,0.17337,33.43562,3.76563,29.67000
2023-10-24 02:43:29,0.16384,33.36938,3.85938,29.51000
2023-10-24 02:43:30,0.15482,32.26203,3.83203,28.43000
2023-10-24 02:43:31,0.15476,32.80031,3.57031,29.23000
2023-10-24 02:43:33,0.17096,33.30094,3.96094,29.34000
2023-10-24 02:43:34,0.15928,33.59766,4.09766,29.50000
2023-10-24 02:43:35,0.16695,33.16703,3.95703,29.21000
2023-10-24 02:43:36,0.15705,33.45500,3.62500,29.83000
2023-10-24 02:43:37,0.17712,33.01437,3.98438,29.03000
2023-10-24 02:43:38,0.15901,33.60735,3.77734,29.83000
2023-10-24 02:43:39,0.13153,33.85953,4.01953,29.84000
2023-10-24 02:43:40,0.14601,33.26797,3.91797,29.35000
2023-10-24 02:43:41,0.14226,32.83156,3.60156,29.23000
2023-10-24 02:43:42,0.15437,32.99906,3.78906,29.21000
2023-10-24 02:43:43,0.15456,32.63672,3.88672,28.75000
2023-10-24 02:43:44,0.15593,32.30266,3.72266,28.58000
2023-10-24 02:43:45,0.15839,33.03750,3.68750,29.35000
2023-10-24 02:43:46,0.17399,32.95641,4.06641,28.89000
2023-10-24 02:43:47,0.16381,32.39859,3.80859,28.59000
2023-10-24 02:43:48,0.14872,33.01625,3.65625,29.36000
2023-10-24 02:43:49,0.17036,32.59156,3.85156,28.74000
2023-10-24 02:43:50,0.14469,32.24562,3.51563,28.73000
2023-10-24 02:43:51,0.15561,32.65172,3.76172,28.89000
2023-10-24 02:43:52,0.16382,32.59922,3.69922,28.90000
2023-10-24 02:43:53,0.14881,32.43078,3.55078,28.88000
2023-10-24 02:43:54,0.15514,33.09219,3.74219,29.35000
2023-10-24 02:43:55,0.15378,33.32234,3.65234,29.67000
2023-10-24 02:43:56,0.14949,32.24797,3.66797,28.58000
2023-10-24 02:43:57,0.15221,31.98250,3.56250,28.42000
2023-10-24 02:43:58,0.16639,33.30484,3.96484,29.34000
2023-10-24 02:43:59,0.15154,32.83281,3.63281,29.20000
2023-10-24 02:44:00,0.13729,31.98875,3.71875,28.27000
2023-10-24 02:44:01,0.17213,33.11375,3.59375,29.52000
2023-10-24 02:44:02,0.17760,32.46437,3.73438,28.73000
2023-10-24 02:44:03,0.17691,33.27235,3.90234,29.37000
2023-10-24 02:44:05,0.15370,32.30812,3.57813,28.73000
2023-10-24 02:44:06,0.18039,32.32047,3.73047,28.59000
2023-10-24 02:44:07,0.17035,32.96953,3.76953,29.20000
2023-10-24 02:44:08,0.18592,32.83125,3.78125,29.05000
2023-10-24 02:44:09,0.15657,33.30516,3.78516,29.52000
2023-10-24 02:44:10,0.16244,32.76484,3.71484,29.05000
2023-10-24 02:44:11,0.13731,32.59312,3.70313,28.89000
2023-10-24 02:44:12,0.15162,32.50719,3.61719,28.89000
2023-10-24 02:44:13,0.14576,32.11906,3.53906,28.58000
2023-10-24 02:44:14,0.17620,32.91438,3.73438,29.18000
2023-10-24 02:44:15,0.14322,33.07109,3.87109,29.20000
2023-10-24 02:44:16,0.15670,32.65156,3.60156,29.05000
